Store Street,Store City,Store State,Store Country,Latitude,Longitude,Store Id
8341 Stony Avenue,Richmond,IN,EE. UU.,39.94900513,-84.83090973,15110
1812 Little Pine Parade,Fargo,ND,EE. UU.,46.84161377,-96.8080368,15118
8153 Golden Timber Parkway,West Lafayette,IN,EE. UU.,40.4853096,-87.05938721,15137
9994 Green Jetty,Milwaukee,WI,EE. UU.,43.01760483,-87.9546051,15140
5945 Umber Crossing,Saint Paul,MN,EE. UU.,44.95698166,-93.06536865,15141
2000 Stony Abbey,Washington,DC,EE. UU.,38.88687515,-77.08323669,15156
9166 Pleasant Canyon,West Lafayette,IN,EE. UU.,40.44585037,-87.07691956,15171
8750 Grand Pony Byway,Meridian,ID,EE. UU.,43.52587509,-116.3938675,15172
9879 Foggy Hills Freeway,Washington,DC,EE. UU.,38.90260315,-76.98190308,15178
1912 Broad Deer Green,Richmond,KY,EE. UU.,37.74371338,-84.25904083,15184
1676 Red Drive,Washington,DC,EE. UU.,38.91308212,-76.89067841,15208
4791 Harvest Quail Limits,Conway,AR,EE. UU.,35.09189606,-92.43454742,15221
6312 Noble Apple Woods,Frankfort,KY,EE. UU.,38.11861801,-84.96742249,15222
5578 Hazy River End,Salt Lake City,UT,EE. UU.,40.76031113,-111.8882217,15225
472 Hidden River Plaza,Santa Fe,NM,EE. UU.,35.66426849,-106.0108032,15241
8775 Burning Lake Mountain,Madison,WI,EE. UU.,43.09559631,-89.35118866,15259
2714 Lazy Swale,Salt Lake City,UT,EE. UU.,40.76031113,-111.8882217,15325
567 Green Jetty,Lawton,OK,EE. UU.,34.62159348,-98.46929169,15326
450 Harvest Gate Lookout,Woonsocket,RI,EE. UU.,42.00220108,-71.51410675,15337
6554 Pleasant Lagoon Stead,New Orleans,LA,EE. UU.,29.96966934,-90.09384918,15339
4560 Rustic View,Spokane,WA,EE. UU.,47.69986725,-117.4178543,15352
7111 Cotton Blossom Estates,Washington,DC,EE. UU.,38.99149323,-77.04929352,15356
9293 Umber Alley,Clearfield,UT,EE. UU.,30.21538734,-97.79601288,15366
9647 Emerald Spring Towers,Federal Way,WA,EE. UU.,47.30304337,-122.3528137,15372
4743 Grand Court,Broken Arrow,OK,EE. UU.,36.03966141,-95.80953217,15378
6063 Golden Point,La Crosse,WI,EE. UU.,43.81294251,-91.24305725,15382
3888 Cotton Corners,Provo,UT,EE. UU.,40.3957901,-111.5488815,15385
4436 Indian Acres,Opelousas,LA,EE. UU.,30.52569199,-92.07609558,15389
7570 Iron Fawn Square,Milford,CT,EE. UU.,41.1966362,-73.08577728,7157
6451 Noble Blossom Manor,Danbury,CT,EE. UU.,41.39585114,-73.45462036,7678
8426 Iron Shadow Highway,Milford,CT,EE. UU.,39.22852707,-84.33337402,7726
415 Golden Meadow,Milford,CT,EE. UU.,41.18870163,-73.09473419,7808
3060 Emerald Crossing,Enfield,CT,EE. UU.,37.78337097,-77.20753479,7819
119 Round Vale,Manchester,CT,EE. UU.,41.7712059,-72.52085114,7862
4229 Iron Elk Turnabout,Manchester,CT,EE. UU.,41.7712059,-72.52085114,7916
6692 Velvet Grove,Milford,CT,EE. UU.,41.1966362,-73.08577728,7927
8478 Clear Anchor Round,Middletown,CT,EE. UU.,41.55907822,-72.65383911,8203
6009 Quiet Impasse,West Haven,CT,EE. UU.,41.27688217,-72.96446991,8265
363 Green Goose Run,Stamford,CT,EE. UU.,41.02079773,-73.52445984,8296
852 Emerald Glade,Milford,CT,EE. UU.,41.20129395,-73.08868408,8324
3240 Indian Treasure Beach,Milford,CT,EE. UU.,43.62760162,-84.19350433,8621
9693 Clear Crossing,Enfield,CT,EE. UU.,42.00019074,-72.59646606,8629
7596 Silent Mews,Danbury,CT,EE. UU.,39.3490448,-84.37216187,8966
1606 Rocky Shadow Ledge,Bristol,CT,EE. UU.,40.17682266,-75.00785065,9022
8271 Foggy Horse Inlet,New Haven,CT,EE. UU.,42.34568787,-83.52059174,9055
3587 Thunder Rise,Milford,CT,EE. UU.,41.26742172,-73.26482391,9296
4543 Cinder Link,New Haven,CT,EE. UU.,38.79813385,-76.89474487,9379
3772 Cotton Barn Stead,Bristol,CT,EE. UU.,42.77547073,-83.3214798,9456
9089 Round Willow Route,Enfield,CT,EE. UU.,42.00019074,-72.59646606,9576
6714 Lazy Manor,Enfield,CT,EE. UU.,42.00019074,-72.59646606,9633
4895 Green Jetty,Stamford,CT,EE. UU.,28.61019707,-81.18619537,9769
1632 Fallen Robin Quay,Stamford,CT,EE. UU.,41.04875183,-73.5615921,10019
2291 Thunder Leaf Corners,New Haven,CT,EE. UU.,41.35118485,-73.27489471,10023
9166 Dusty Cape,Danbury,CT,EE. UU.,41.39585114,-73.45462036,10026
9589 Broad Spring Extension,Manchester,CT,EE. UU.,41.7712059,-72.52085114,10049
8706 Harvest Green,Middletown,CT,EE. UU.,41.55907822,-72.65383911,10054
9518 Old Corner,New Haven,CT,EE. UU.,41.62995911,-72.96715546,10179
5712 Burning Nook,Manchester,CT,EE. UU.,42.93608093,-85.52552033,10282
9696 Green Autoroute,Stamford,CT,EE. UU.,39.94430924,-86.03607941,10315
3504 Dusty View Loop,Milford,CT,EE. UU.,41.1966362,-73.08577728,10326
3847 Blue Place,New Haven,CT,EE. UU.,37.76008225,-85.50026703,10408
2535 Noble Blossom Port,Enfield,CT,EE. UU.,37.77607727,-77.20739746,10471
4047 Cozy Falls,Milford,CT,EE. UU.,34.28963089,-84.17045593,10579
1756 Quiet Estates,West Haven,CT,EE. UU.,38.6287117,-75.94817352,10584
6889 Pleasant Mount,West Haven,CT,EE. UU.,41.27688217,-72.96446991,10611
97 Burning Landing,Bristol,CT,EE. UU.,41.62995911,-72.96715546,10780
712 Noble Road,Stamford,CT,EE. UU.,41.04862595,-73.56053925,11003
2699 Jagged Horse Highway,New Haven,CT,EE. UU.,32.75642395,-97.18035889,11172
3881 Golden Corners,Enfield,CT,EE. UU.,35.23356628,-125.4500504,11363
3329 Wishing Lake Cove,New Haven,CT,EE. UU.,41.62995911,-72.96715546,11443
4715 Cotton Anchor Towers,Stamford,CT,EE. UU.,41.0539093,-73.54837036,11444
9084 Noble Horse Crescent,West Haven,CT,EE. UU.,41.27688217,-72.96446991,11869
3908 Gentle End,Enfield,CT,EE. UU.,42.00019074,-72.59646606,12106
5497 Old Trace,Milford,CT,EE. UU.,41.1966362,-73.08577728,12295
4389 Thunder Byway,Danbury,CT,EE. UU.,36.22912216,-83.22408295,12301
1870 Stony Prairie Bend,Middletown,CT,EE. UU.,41.41249466,-72.76078033,12329
9533 High Mountain,Enfield,CT,EE. UU.,42.00019074,-72.59646606,12608
3369 Round Rabbit Bay,West Haven,CT,EE. UU.,41.27688217,-72.96446991,12611
1688 Crystal Leaf Vista,Milford,CT,EE. UU.,41.24840546,-73.02430725,12627
7074 Crystal Parade,Middletown,CT,EE. UU.,41.55907822,-72.65383911,12650
4542 Stony Nook,Enfield,CT,EE. UU.,42.00019074,-72.59646606,12655
2205 Velvet Plaza,Danbury,CT,EE. UU.,41.39585114,-73.45462036,12861
2584 Round Square,Middletown,CT,EE. UU.,41.55907822,-72.65383911,12897
9334 Grand Fox Parkway,Enfield,CT,EE. UU.,42.00019074,-72.59646606,12959
37 Lost Terrace,Stamford,CT,EE. UU.,41.03129959,-73.52871704,13006
4715 Cotton Anchor Towers,Middletown,CT,EE. UU.,40.95835114,-80.56311798,13033
9596 Silver Pond Mount,Bristol,CT,EE. UU.,41.67665863,-72.94724274,13202
2186 Easy Creek Key,Enfield,CT,EE. UU.,41.99694061,-72.59446716,13231
141 Dewy Plaza,Milford,CT,EE. UU.,41.18033218,-73.09661102,13241
5470 Indian Fawn Common,Middletown,CT,EE. UU.,41.55907822,-72.65383911,13456
3587 Thunder Rise,Milford,CT,EE. UU.,41.1966362,-73.08577728,13528
2291 Thunder Leaf Corners,New Haven,CT,EE. UU.,37.78180695,-85.49245453,13591
3329 Wishing Lake Cove,New Haven,CT,EE. UU.,38.91280747,-92.28943634,13680
415 Golden Meadow,Milford,CT,EE. UU.,41.1887207,-73.0947113,13742
8609 Golden Pathway,Stamford,CT,EE. UU.,39.94430924,-86.03607941,13909
97 Burning Landing,Bristol,CT,EE. UU.,41.68669891,-72.89073944,13950
9518 Old Corner,New Haven,CT,EE. UU.,39.26873016,-84.75675201,14015
2699 Jagged Horse Highway,New Haven,CT,EE. UU.,37.77542877,-85.49597931,14023
3881 Golden Corners,Enfield,CT,EE. UU.,42.00019074,-72.59646606,14093
363 Green Goose Run,Danbury,CT,EE. UU.,41.39585114,-73.45462036,14198
7436 Quaking Nectar Mall,Enfield,CT,EE. UU.,42.00019074,-72.59646606,14555
2042 Heather Trace,Bristol,CT,EE. UU.,41.67665863,-72.94724274,14780
2486 Pleasant Field,Manchester,CT,EE. UU.,41.7712059,-72.52085114,14823
1185 Rustic River Thicket,New Haven,CT,EE. UU.,41.46828079,-73.02367401,14840
5662 Shady Harbour,Enfield,CT,EE. UU.,44.70373917,-93.17900848,14853
9601 Jagged River Bay,Milford,CT,EE. UU.,41.1966362,-73.08577728,14877
7262 Silent Forest,Middletown,CT,EE. UU.,41.55907822,-72.65383911,15004
8101 Sleepy Run,Middletown,CT,EE. UU.,41.55907822,-72.65383911,15015
9842 Foggy Range,Milford,CT,EE. UU.,42.74489975,-83.61791229,15174
1014 Easy Spring Cape,Mililani,HI,EE. UU.,21.4479599,-158.016037,6931
153 Velvet Extension,Waipahu,HI,EE. UU.,21.38874054,-158.0047607,6977
5486 Golden Bluff Field,Mililani,HI,EE. UU.,21.4479599,-158.016037,7045
9595 Blue Promenade,Ewa Beach,HI,EE. UU.,21.31185532,-158.0046844,7156
3051 Lost Spring Ledge,Mililani,HI,EE. UU.,21.4479599,-158.016037,7181
7096 Hidden Parade,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,7244
7975 Honey Valley,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,7360
2125 Heather Valley,Honolulu,HI,EE. UU.,21.28647041,-157.7978058,7443
2186 Amber Lagoon Mountain,Honolulu,HI,EE. UU.,21.32080078,-157.8613892,7506
6548 Lazy Cove,Mililani,HI,EE. UU.,21.4479599,-158.016037,7650
6540 Emerald Turnabout,Kailua,HI,EE. UU.,21.39824104,-157.7293701,7666
4823 Golden Hollow,Honolulu,HI,EE. UU.,21.343153,-157.906601,7687
5420 Crystal Crossing,Kaneohe,HI,EE. UU.,21.41555023,-157.803894,7798
1070 Dusty Beacon Maze,Honolulu,HI,EE. UU.,21.32156754,-157.8721771,7966
3362 Cozy Rise Parkway,Mililani,HI,EE. UU.,21.4479599,-158.016037,8017
1812 Sunny River Wharf,Waipahu,HI,EE. UU.,21.39037895,-158.0046234,8019
3882 Honey Parkway,Honolulu,HI,EE. UU.,21.33635902,-157.8772125,8136
1221 Cinder Pines,Kaneohe,HI,EE. UU.,21.41555023,-157.803894,8169
9673 Broad View Key,Kailua,HI,EE. UU.,21.40107918,-157.7463837,8191
3185 Quaking Route,Mililani,HI,EE. UU.,21.318676,-157.811615,8293
9761 Quaking Acres,Waipahu,HI,EE. UU.,21.41267014,-157.997879,8308
1134 Misty River Woods,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,8344
9254 Thunder Meadow,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,8391
9133 Cotton Robin Vale,Ewa Beach,HI,EE. UU.,21.33713913,-158.0259857,8430
5995 Hazy Boulevard,Ewa Beach,HI,EE. UU.,21.31185532,-158.0046844,8551
6517 Quiet Spring Hill,Honolulu,HI,EE. UU.,21.343153,-157.906601,8587
4105 Round Log Loop,Honolulu,HI,EE. UU.,21.28084946,-157.7886047,8630
2137 Rustic Dale Crest,Mililani,HI,EE. UU.,34.42766571,-119.8731689,8649
6292 Clear Butterfly Turnabout,Honolulu,HI,EE. UU.,21.32080078,-157.8613892,8780
8261 Lazy Lookout,Kaneohe,HI,EE. UU.,21.41555023,-157.803894,8879
5292 Heather Zephyr Forest,Mililani,HI,EE. UU.,21.45325851,-158.0102234,8940
6340 Quiet Turnabout,Honolulu,HI,EE. UU.,21.36440468,-157.7809296,8941
8094 Blue Path,Waipahu,HI,EE. UU.,21.39421082,-157.9980164,9067
6001 Middle Island,Honolulu,HI,EE. UU.,21.32080078,-157.8613892,9326
5543 Clear Cloud Falls,Waipahu,HI,EE. UU.,21.39037895,-158.0046234,9347
1364 Thunder Mews,Honolulu,HI,EE. UU.,21.28647041,-157.7978058,9568
3902 Foggy Swale,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,9889
1596 Rocky Run,Kaneohe,HI,EE. UU.,33.88234711,-118.0990067,9989
6925 Sunny Horse Impasse,Honolulu,HI,EE. UU.,21.28647041,-157.7978058,10014
7191 Easy Pony Mews,Honolulu,HI,EE. UU.,21.32080078,-157.8613892,10229
9295 Noble Acres,Kaneohe,HI,EE. UU.,21.41555023,-157.803894,10314
3931 Green Concession,Mililani,HI,EE. UU.,21.4479599,-158.016037,10328
8279 Bright Fox Highway,Kailua,HI,EE. UU.,21.40107918,-157.7463837,10449
1134 Sunny Willow Round,Honolulu,HI,EE. UU.,21.28647041,-157.7978058,11013
7923 Rustic Elk Heights,Honolulu,HI,EE. UU.,21.27736473,-157.6839294,11050
5652 Thunder Crossing,Honolulu,HI,EE. UU.,21.32410049,-157.8594971,11129
7868 Shady Log Island,Kailua,HI,EE. UU.,21.40107918,-157.7463837,11438
5237 Rustic Village,Waipahu,HI,EE. UU.,21.39421082,-157.9980164,11458
9605 Little Grove,Waipahu,HI,EE. UU.,21.39421082,-157.9980164,11478
6630 Harvest Nectar Circuit,Honolulu,HI,EE. UU.,21.33635902,-157.8772125,11484
4542 Sunny Parade,Mililani,HI,EE. UU.,21.4479599,-158.016037,11856
8570 Stony Barn Heath,Honolulu,HI,EE. UU.,21.28742981,-157.6713257,11875
4728 Amber Lake Terrace,Honolulu,HI,EE. UU.,21.30899429,-157.8491516,11952
7074 Sleepy Heights,Honolulu,HI,EE. UU.,21.32080078,-157.8613892,11975
1207 Green Anchor Arbor,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,11999
7786 Harvest Bank,Honolulu,HI,EE. UU.,21.27391243,-157.688324,12089
1984 Quiet Creek Turnabout,Kailua,HI,EE. UU.,21.40107918,-157.7463837,12135
1991 Jagged Creek Highway,Kailua,HI,EE. UU.,21.40107918,-157.7463837,12164
7871 Quiet Abbey,Waipahu,HI,EE. UU.,21.41267014,-157.997879,12176
1066 Hidden Green,Honolulu,HI,EE. UU.,21.343153,-157.906601,12471
2484 High Embers Pines,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,12828
3189 Grand Cape,Mililani,HI,EE. UU.,21.4479599,-158.016037,12900
2407 Gentle Woods,Ewa Beach,HI,EE. UU.,21.33713913,-158.0259857,12923
3296 Indian Rise Carrefour,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,13016
7430 Blue Pioneer Circuit,Waipahu,HI,EE. UU.,21.39421082,-157.9980164,13037
1875 Jagged Moor,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,13097
5559 Old Robin Acres,Ewa Beach,HI,EE. UU.,21.31185532,-158.0046844,13118
1819 Middle Oak Corners,Mililani,HI,EE. UU.,21.4479599,-158.016037,13186
2089 Dusty Maze,Kaneohe,HI,EE. UU.,21.41555023,-157.803894,13213
6496 Noble Fawn Heights,Honolulu,HI,EE. UU.,21.28647041,-157.7978058,13266
6830 Wishing Bluff Nook,Honolulu,HI,EE. UU.,21.343153,-157.906601,13371
8547 Old Drive,Honolulu,HI,EE. UU.,21.28728867,-157.671402,13389
7136 Cozy Bear Mountain,Honolulu,HI,EE. UU.,21.343153,-157.906601,13478
1612 Quaking Walk,Honolulu,HI,EE. UU.,21.32080078,-157.8613892,13597
2137 Rustic Dale Crest,Mililani,HI,EE. UU.,21.4479599,-158.016037,13653
6303 Lazy Campus,Mililani,HI,EE. UU.,21.4479599,-158.016037,13663
5292 Heather Zephyr Forest,Mililani,HI,EE. UU.,21.4479599,-158.016037,13677
4728 Amber Lake Terrace,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,13690
7829 Easy Estates,Ewa Beach,HI,EE. UU.,21.33713913,-158.0259857,13714
1596 Rocky Run,Kaneohe,HI,EE. UU.,21.41555023,-157.803894,13775
5652 Thunder Crossing,Honolulu,HI,EE. UU.,21.32080078,-157.8613892,13784
9550 Lazy Pine Chase,Ewa Beach,HI,EE. UU.,21.33713913,-158.0259857,13834
3185 Quaking Route,Mililani,HI,EE. UU.,21.4479599,-158.016037,14043
9952 Sleepy Treasure Vale,Waipahu,HI,EE. UU.,21.39037895,-158.0046234,14169
7868 Shady Log Island,Kailua,HI,EE. UU.,21.39824104,-157.7293701,14203
3068 Grand Brook Drive,Honolulu,HI,EE. UU.,21.33753395,-157.8377686,14215
5717 Harvest Front,Ewa Beach,HI,EE. UU.,21.33713913,-158.0259857,14991
6610 Umber Shadow Boulevard,Honolulu,HI,EE. UU.,21.32080078,-157.8613892,15005
9952 Sleepy Treasure Vale,Waipahu,HI,EE. UU.,47.83976364,-120.0162506,15044
8249 Cotton Wood,Honolulu,HI,EE. UU.,21.28050232,-157.6785278,15166
2264 Silent Freeway,Honolulu,HI,EE. UU.,21.28647041,-157.7978058,15176
3233 Quiet Timber Ridge,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,15262
4063 Little Creek Court,Honolulu,HI,EE. UU.,21.28647041,-157.7978058,15330
1564 Gentle Jetty,Springfield,MO,EE. UU.,37.18563843,-93.30171204,7042
9456 Lazy Terrace,Saint Louis,MO,EE. UU.,38.55596924,-90.27106476,7247
4635 Merry Nectar Pike,Saint Charles,MO,EE. UU.,38.78551102,-90.48577881,7270
2805 Indian Passage,Florissant,MO,EE. UU.,38.58758164,-90.48303223,7366
3880 Gentle Meadow,Saint Louis,MO,EE. UU.,38.55754471,-90.27445984,7367
4255 Red Dale,Florissant,MO,EE. UU.,38.77356339,-90.28000641,7398
851 Green Prairie Park,O Fallon,MO,EE. UU.,38.80664825,-90.70192719,7406
1491 Red Dale,Saint Louis,MO,EE. UU.,38.6506691,-90.1997757,7418
6692 Clear Edge,Florissant,MO,EE. UU.,38.79660034,-90.34640503,7455
5633 Honey Point,Florissant,MO,EE. UU.,38.79660034,-90.34640503,7535
4466 Little Grove,Florissant,MO,EE. UU.,38.79660034,-90.34640503,7621
1607 Noble Prairie Place,Saint Louis,MO,EE. UU.,38.63497162,-90.3469162,7670
7814 Colonial Bluff Concession,Saint Louis,MO,EE. UU.,38.55596924,-90.27106476,7724
6980 Lost Parade,Saint Charles,MO,EE. UU.,38.68431854,-90.30251312,7796
7580 Sleepy Boulevard,Florissant,MO,EE. UU.,38.80710983,-90.29780579,7893
2893 Cotton Promenade,Florissant,MO,EE. UU.,38.77738571,-90.28092957,8105
7291 Thunder Hills Knoll,Saint Louis,MO,EE. UU.,38.56441879,-90.29405975,8225
9317 Emerald Route,Saint Louis,MO,EE. UU.,38.48856354,-90.34738159,8241
7334 Merry Maze,Florissant,MO,EE. UU.,38.80710983,-90.29780579,8381
6574 Clear Spring Mountain,O Fallon,MO,EE. UU.,38.80664825,-90.70192719,8406
1490 Silver Canyon,Saint Peters,MO,EE. UU.,38.76436234,-90.64061737,8425
547 Cinder Oak Glade,Saint Louis,MO,EE. UU.,38.48856354,-90.34738159,8427
6654 Green Crest,Florissant,MO,EE. UU.,38.79660034,-90.34640503,8560
6797 Quiet Mountain Rise,Columbia,MO,EE. UU.,38.8861618,-92.44302368,8612
7715 Foggy Robin Valley,Florissant,MO,EE. UU.,38.80710983,-90.29780579,8811
9255 Thunder Butterfly Parkway,Ballwin,MO,EE. UU.,38.58180618,-90.5594635,9095
372 Sunny Arbor,Florissant,MO,EE. UU.,38.80710983,-90.29780579,9103
2541 Velvet Forest Wynd,Springfield,MO,EE. UU.,37.15639114,-93.28601074,9258
6715 Blue Run,Saint Peters,MO,EE. UU.,38.79064941,-90.61938477,9313
2108 Umber Centre,Florissant,MO,EE. UU.,35.58302689,-119.3540421,9372
1799 Easy Woods,Saint Louis,MO,EE. UU.,38.78873444,-90.40839386,9392
7795 Tawny Prairie Ramp,Saint Peters,MO,EE. UU.,38.74007034,-90.6199646,9408
7479 Hidden Village,Saint Louis,MO,EE. UU.,38.56019592,-90.28090668,9548
8370 Middle Goose Estates,Ballwin,MO,EE. UU.,38.58180618,-90.5594635,9592
6135 Lazy Prairie Ridge,Saint Louis,MO,EE. UU.,38.45304108,-90.30644989,9615
2877 Thunder Spring Isle,Saint Louis,MO,EE. UU.,38.73621368,-90.25528717,9651
4436 Old Villas,Saint Louis,MO,EE. UU.,38.66429138,-90.24147034,9655
7717 Amber Woods,Saint Louis,MO,EE. UU.,38.55596924,-90.27106476,9705
7585 Colonial Robin Beach,O Fallon,MO,EE. UU.,38.81694412,-90.67329407,9739
5961 Hidden Village,Saint Louis,MO,EE. UU.,38.68201828,-90.27817535,9801
8944 Misty Willow Point,Saint Louis,MO,EE. UU.,38.48856354,-90.34738159,9842
8707 Shady Route,Florissant,MO,EE. UU.,38.80710983,-90.29780579,9937
2292 Noble Bluff Gate,Columbia,MO,EE. UU.,38.93703461,-92.46649933,9988
9650 Easy Autoroute,Saint Peters,MO,EE. UU.,38.79064941,-90.61938477,10085
3692 Cotton Horse Common,Saint Louis,MO,EE. UU.,38.55492783,-90.26950073,10127
9781 Tawny Nectar Park,Florissant,MO,EE. UU.,38.65969467,-90.20517731,10434
8905 Heather Bluff Place,Florissant,MO,EE. UU.,38.7325592,-90.2775116,10450
3262 High Trail,Saint Louis,MO,EE. UU.,38.65420151,-90.21946716,10595
4249 Dewy Sky Path,O Fallon,MO,EE. UU.,38.80664825,-90.70192719,10639
1034 Dusty Pine Green,Saint Louis,MO,EE. UU.,38.63608551,-90.34693146,10696
3971 Velvet Nook,Saint Louis,MO,EE. UU.,38.48856354,-90.34738159,10742
3710 Little Nook,Saint Charles,MO,EE. UU.,38.77838135,-90.50777435,10795
8063 Golden Street,Saint Charles,MO,EE. UU.,38.78551102,-90.48577881,10796
135 Stony Line,Saint Charles,MO,EE. UU.,38.86845398,-90.22489929,10964
1840 Stony Campus,O Fallon,MO,EE. UU.,38.80664825,-90.70192719,11015
2287 Thunder Pony Nook,Saint Charles,MO,EE. UU.,38.79648972,-90.49681091,11045
4297 Velvet Anchor Pike,Saint Louis,MO,EE. UU.,38.59045029,-90.26371002,11059
182 Cotton Sky Glen,Florissant,MO,EE. UU.,38.79660034,-90.34640503,11463
7810 Harvest Front,Ballwin,MO,EE. UU.,38.58826065,-90.49710083,11645
4061 Crystal Acres,Saint Peters,MO,EE. UU.,38.79064941,-90.61938477,11738
9700 Broad Bear Island,Columbia,MO,EE. UU.,38.95978165,-92.36932373,11879
2749 Quiet Willow Lane,Ballwin,MO,EE. UU.,38.58826065,-90.49710083,11943
3761 Foggy Hickory Extension,Saint Charles,MO,EE. UU.,38.77838135,-90.50777435,11959
5961 Little Field,Florissant,MO,EE. UU.,38.80710983,-90.29780579,12134
9952 Foggy Berry Wynd,Columbia,MO,EE. UU.,38.91856384,-92.18528748,12170
8877 Thunder Zephyr Orchard,Saint Louis,MO,EE. UU.,38.71575165,-90.3486557,12188
4381 Honey Mount,Saint Louis,MO,EE. UU.,38.6640892,-90.24010468,12338
5434 Middle Range,Springfield,MO,EE. UU.,37.15639114,-93.28601074,12346
3640 Easy Shadow Expressway,Saint Louis,MO,EE. UU.,38.55435562,-90.26850891,12347
1905 Broad Apple Highway,Ballwin,MO,EE. UU.,38.58826065,-90.49710083,12646
1729 Wishing Rabbit Ridge,Saint Louis,MO,EE. UU.,38.55596924,-90.27106476,12688
9128 Quaking Dale Acres,Saint Louis,MO,EE. UU.,38.7345047,-90.25215912,12789
9077 Honey Route,Saint Charles,MO,EE. UU.,38.71305084,-90.35411835,12797
7613 Amber Willow Manor,Florissant,MO,EE. UU.,38.79660034,-90.34640503,12822
7119 Iron Creek Farm,Ballwin,MO,EE. UU.,38.58826065,-90.49710083,12921
4271 Indian Trail,Saint Peters,MO,EE. UU.,38.74451828,-90.60464478,13210
1551 Quaking Bend,Saint Charles,MO,EE. UU.,38.78045654,-90.50595856,13355
9082 Merry Lookout,Florissant,MO,EE. UU.,38.73474121,-90.27781677,13407
7613 Amber Willow Manor,Saint Charles,MO,EE. UU.,38.77838135,-90.50777435,13486
1490 Silver Canyon,Saint Peters,MO,EE. UU.,38.7669754,-90.62202454,13564
2805 Indian Passage,Florissant,MO,EE. UU.,38.79660034,-90.34640503,13605
2395 Thunder Farms,Ballwin,MO,EE. UU.,38.58826065,-90.49710083,13709
8944 Misty Willow Point,Saint Louis,MO,EE. UU.,38.71589279,-90.35118866,13716
4248 Crystal Rise Wharf,Florissant,MO,EE. UU.,38.79660034,-90.34640503,13902
4089 Tawny Prairie Thicket,Ballwin,MO,EE. UU.,38.58826065,-90.49710083,13984
2108 Umber Centre,Florissant,MO,EE. UU.,38.79660034,-90.34640503,14016
9036 Lazy Fawn Alley,Saint Louis,MO,EE. UU.,38.71622086,-90.35460663,14087
8109 Amber Inlet,Florissant,MO,EE. UU.,38.80710983,-90.29780579,14128
7795 Tawny Prairie Ramp,Saint Peters,MO,EE. UU.,38.79064941,-90.61938477,14179
6876 Lazy Wharf,Florissant,MO,EE. UU.,38.79660034,-90.34640503,14753
4534 Silver Limits,Saint Louis,MO,EE. UU.,38.58456039,-90.26252747,14852
8109 Amber Inlet,Florissant,MO,EE. UU.,38.71577835,-90.26085663,14983
8679 Middle Avenue,Saint Louis,MO,EE. UU.,38.55750656,-90.2736969,15047
4248 Crystal Rise Wharf,Florissant,MO,EE. UU.,38.59065628,-90.11776733,15105
398 Pleasant Mountain,Saint Louis,MO,EE. UU.,38.55596924,-90.27106476,15168
355 Wishing Rise Ledge,Ballwin,MO,EE. UU.,38.58173752,-90.5594101,15204
2650 Hidden Common,Ballwin,MO,EE. UU.,38.58826065,-90.49710083,15232
9036 Lazy Fawn Alley,Saint Louis,MO,EE. UU.,38.55750656,-90.2736969,15250
9099 Foggy Row,Columbia,MO,EE. UU.,39.05774689,-92.34075928,15251
8187 Cotton Rise Court,Cordova,TN,EE. UU.,35.1572609,-89.78952789,6871
3114 Merry Gate Downs,Murfreesboro,TN,EE. UU.,35.7947464,-86.35856628,6912
